id|user_id|user_name|text|contributors|in_reply_to_status_id|favorite_count|coordinates|source|in_reply_to_screen_name|in_reply_to_user_id|is_retweet|retweet_count|geo|created_at|place
854780373863206912|699377908133986304|nostalgicgmarie|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:56 +0000 2017|
854780375800963074|722994337|chad_vanek|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:57 +0000 2017|
854780378447585280|806037691|mlokos27|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:57 +0000 2017|
854780379890196480|809970499853828096|AngelaKrebs444|RT @McFaul: If the Trump administration approves this waiver, then all that tough talk last week about Russia was just that --||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:58 +0000 2017|
854780382603956224|16369312|sbonnin|So this happened when Tillerson went to Russia and there were no press and closed door meetings in Russia I presume https://t.co/VsjRJtfkew||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:34:58 +0000 2017|
854780400899698691|332592582|kitteh303|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:03 +0000 2017|
854780402627731456|708091531|Teddy_Jenkins|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:03 +0000 2017|
854780419698544640|86391026|rxsanity|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:07 +0000 2017|
854780420218646528|14882825|jaykeith|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:07 +0000 2017|
854780420604411904|26055089|chelad|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:07 +0000 2017|
854780420700995585|531639044|iolrobbiec|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:08 +0000 2017|
854780433799819264|101306150|JeanlaidA|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:11 +0000 2017|
854780441915604992|52594178|EVNow|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:13 +0000 2017|
854780441609420800|186609120|chriscrosworld|That didn't take long. https://t.co/XjCCgXHPuw||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:12 +0000 2017|
854780442569920513|21837379|ritagordon|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:13 +0000 2017|
854780443811618816|1496690360|LemmyZappa|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:13 +0000 2017|
854780443916464129|1971842455|lndhrrs8|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:13 +0000 2017|
854780452275707906|1499823744|marilisdugas|RT @McFaul: If the Trump administration approves this waiver, then all that tough talk last week about Russia was just that --||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:15 +0000 2017|
854780474379698177|708138088799797248|lauraannhannon|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:20 +0000 2017|
854780475281469442|252759261|churchllI|RT @TheOnion: Donald Trump Jr. Takes Son On Hunting Trip In National Zoo https://t.co/plqoSMaixV https://t.co/dY4DG3Ee12||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:21 +0000 2017|
854780484974456833|22797045|UnacceptableOne|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:23 +0000 2017|
854780489600782336|14383077|passy|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"|||False|0||Wed Apr 19 19:35:24 +0000 2017|
854780498022944769|69401828|Beardy_john|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:26 +0000 2017|
854780502292783106|777580473967149056|PhilipAustin41|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:27 +0000 2017|
854780503261667328|2962494057|MichaelvanMind|ABSO FUCKING LUTELY !#Trump #wednesdaywisdom #PrisonBreak #BreakingNews # https://t.co/uxkmZIvwHs||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:27 +0000 2017|
854780506981842944|2992801704|LarysaMartyniuk|RT @Kasparov63: Tillerson is like Thomas Jefferson. He can write memos for Exxon with his left hand and approve them as Secretary o||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:28 +0000 2017|
854780508198367234|289339636|jdsoverstreet|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:28 +0000 2017|
854780512484945920|31734795|ReneeLascala|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:29 +0000 2017|
854780515810918400|3450088468|tpatman19|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:30 +0000 2017|
854780524870725633|1367329843|sweden9999|RT @wikileaks: .@JulianAssange speaks on Trumps CIA director threat to end @Wikileaks https://t.co/xdQ5eOGh14||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:32 +0000 2017|
854780534626582528|18586268|MrJeff2000|Trump has to make his 19 percent equity stake mean something once he's impeached. #Rosneft #ImpeachTrump https://t.co/N12nSr16Co||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:35 +0000 2017|
854780536467750912|758843908918874112|Kreach190|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:35 +0000 2017|
854780536379682816|716321795964424192|kaori_kaguwashi|RT @wikileaks: .@JulianAssange speaks on Trumps CIA director threat to end @Wikileaks https://t.co/xdQ5eOGh14||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:35 +0000 2017|
854780545535889408|132984314|artgraz|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:37 +0000 2017|
854780552729198594|4464465437|AnonymousWidget|https://t.co/0o1cHOKKiO||0||"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"|||False|0||Wed Apr 19 19:35:39 +0000 2017|
854780553765298177|732903061748875264|chilljennyy|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:39 +0000 2017|
